DateTime,Data,Hora,Dem_Ativa,Dem_Reat,Tensao,Corrente,Fat_Pot2,Fat_Carga
25/01/2025 00:00,25/01/2025,00:00,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 00:05,25/01/2025,00:05,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 00:10,25/01/2025,00:10,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 00:15,25/01/2025,00:15,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 00:20,25/01/2025,00:20,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 00:25,25/01/2025,00:25,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 00:30,25/01/2025,00:30,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 00:35,25/01/2025,00:35,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 00:40,25/01/2025,00:40,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 00:45,25/01/2025,00:45,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 00:50,25/01/2025,00:50,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 00:55,25/01/2025,00:55,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 01:00,25/01/2025,01:00,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 01:05,25/01/2025,01:05,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 01:10,25/01/2025,01:10,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 01:15,25/01/2025,01:15,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 01:20,25/01/2025,01:20,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 01:25,25/01/2025,01:25,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 01:30,25/01/2025,01:30,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 01:35,25/01/2025,01:35,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 01:40,25/01/2025,01:40,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 01:45,25/01/2025,01:45,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 01:50,25/01/2025,01:50,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 01:55,25/01/2025,01:55,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 02:00,25/01/2025,02:00,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 02:05,25/01/2025,02:05,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 02:10,25/01/2025,02:10,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 02:15,25/01/2025,02:15,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 02:20,25/01/2025,02:20,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 02:25,25/01/2025,02:25,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 02:30,25/01/2025,02:30,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 02:35,25/01/2025,02:35,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 02:40,25/01/2025,02:40,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 02:45,25/01/2025,02:45,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 02:50,25/01/2025,02:50,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 02:55,25/01/2025,02:55,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 03:00,25/01/2025,03:00,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 03:05,25/01/2025,03:05,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 03:10,25/01/2025,03:10,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 03:15,25/01/2025,03:15,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 03:20,25/01/2025,03:20,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 03:25,25/01/2025,03:25,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 03:30,25/01/2025,03:30,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 03:35,25/01/2025,03:35,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 03:40,25/01/2025,03:40,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 03:45,25/01/2025,03:45,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 03:50,25/01/2025,03:50,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 03:55,25/01/2025,03:55,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 04:00,25/01/2025,04:00,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 04:05,25/01/2025,04:05,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 04:10,25/01/2025,04:10,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 04:15,25/01/2025,04:15,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 04:20,25/01/2025,04:20,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 04:25,25/01/2025,04:25,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 04:30,25/01/2025,04:30,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 04:35,25/01/2025,04:35,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 04:40,25/01/2025,04:40,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 04:45,25/01/2025,04:45,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 04:50,25/01/2025,04:50,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 04:55,25/01/2025,04:55,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 05:00,25/01/2025,05:00,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 05:05,25/01/2025,05:05,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 05:10,25/01/2025,05:10,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 05:15,25/01/2025,05:15,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 05:20,25/01/2025,05:20,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 05:25,25/01/2025,05:25,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 05:30,25/01/2025,05:30,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 05:35,25/01/2025,05:35,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 05:40,25/01/2025,05:40,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 05:45,25/01/2025,05:45,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 05:50,25/01/2025,05:50,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 05:55,25/01/2025,05:55,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 06:00,25/01/2025,06:00,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 06:05,25/01/2025,06:05,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 06:10,25/01/2025,06:10,0.2,0.0,223.1,0.9,1.0,0.7
25/01/2025 06:15,25/01/2025,06:15,0.3,0.0,224.5,1.3,1.0,1.1
25/01/2025 06:20,25/01/2025,06:20,0.4,0.0,225.8,1.8,1.0,1.5
25/01/2025 06:25,25/01/2025,06:25,0.5,0.0,226.4,2.2,1.0,1.8
25/01/2025 06:30,25/01/2025,06:30,0.7,0.0,227.1,3.1,1.0,2.6
25/01/2025 06:35,25/01/2025,06:35,0.9,0.0,228.3,3.9,1.0,3.3
25/01/2025 06:40,25/01/2025,06:40,1.2,0.0,229.5,5.2,1.0,4.4
25/01/2025 06:45,25/01/2025,06:45,1.4,0.0,228.7,6.1,1.0,5.1
25/01/2025 06:50,25/01/2025,06:50,1.6,0.0,230.1,7.0,1.0,5.9
25/01/2025 06:55,25/01/2025,06:55,2.0,0.0,229.4,8.7,1.0,7.3
25/01/2025 07:00,25/01/2025,07:00,2.2,0.0,228.6,9.6,1.0,8.1
25/01/2025 07:05,25/01/2025,07:05,2.2,0.0,230.8,9.5,1.0,8.1
25/01/2025 07:10,25/01/2025,07:10,2.4,0.0,227.9,10.5,1.0,8.8
25/01/2025 07:15,25/01/2025,07:15,3.0,0.0,226.5,13.3,1.0,11.0
25/01/2025 07:20,25/01/2025,07:20,3.6,0.0,225.8,15.9,1.0,13.2
25/01/2025 07:25,25/01/2025,07:25,4.0,0.0,224.7,17.8,1.0,14.7
25/01/2025 07:30,25/01/2025,07:30,4.7,0.0,223.9,21.0,1.0,17.2
25/01/2025 07:35,25/01/2025,07:35,5.3,0.0,222.6,23.8,1.0,19.4
25/01/2025 07:40,25/01/2025,07:40,5.5,0.0,221.8,24.8,1.0,20.1
25/01/2025 07:45,25/01/2025,07:45,6.2,0.0,220.5,28.1,1.0,22.7
25/01/2025 07:50,25/01/2025,07:50,6.7,0.0,219.7,30.5,1.0,24.5
25/01/2025 07:55,25/01/2025,07:55,7.2,0.0,218.4,33.0,1.0,26.4
25/01/2025 08:00,25/01/2025,08:00,7.7,0.0,217.9,35.3,1.0,28.2
25/01/2025 08:05,25/01/2025,08:05,8.2,0.0,216.5,37.9,1.0,30.0
25/01/2025 08:10,25/01/2025,08:10,8.6,0.0,215.8,39.9,1.0,31.5
25/01/2025 08:15,25/01/2025,08:15,9.1,0.0,214.9,42.3,1.0,33.3
25/01/2025 08:20,25/01/2025,08:20,9.7,0.0,213.6,45.4,1.0,35.5
25/01/2025 08:25,25/01/2025,08:25,10.3,0.0,212.8,48.4,1.0,37.7
25/01/2025 08:30,25/01/2025,08:30,10.8,0.0,211.5,51.1,1.0,39.6
25/01/2025 08:35,25/01/2025,08:35,11.3,0.0,210.7,53.6,1.0,41.4
25/01/2025 08:40,25/01/2025,08:40,11.7,0.0,209.8,55.8,1.0,42.9
25/01/2025 08:45,25/01/2025,08:45,12.3,0.0,208.4,59.0,1.0,45.1
25/01/2025 08:50,25/01/2025,08:50,12.7,0.0,207.6,61.2,1.0,46.5
25/01/2025 08:55,25/01/2025,08:55,13.1,0.0,206.9,63.3,1.0,48.0
25/01/2025 09:00,25/01/2025,09:00,13.6,0.0,205.5,66.2,1.0,49.8
25/01/2025 09:05,25/01/2025,09:05,14.2,0.0,204.8,69.3,1.0,52.0
25/01/2025 09:10,25/01/2025,09:10,14.5,0.0,195.1,74.3,1.0,53.1
25/01/2025 09:15,25/01/2025,09:15,14.5,0.0,203.2,71.4,1.0,53.1
25/01/2025 09:20,25/01/2025,09:20,15.6,0.0,202.9,76.9,1.0,57.1
25/01/2025 09:25,25/01/2025,09:25,15.8,0.0,215.3,73.4,1.0,57.9
25/01/2025 09:30,25/01/2025,09:30,16.6,0.0,218.1,76.1,1.0,60.8
25/01/2025 09:35,25/01/2025,09:35,17.1,0.0,219.8,77.8,1.0,62.6
25/01/2025 09:40,25/01/2025,09:40,17.4,0.0,221.4,78.6,1.0,63.7
25/01/2025 09:45,25/01/2025,09:45,17.8,0.0,223.0,79.8,1.0,65.2
25/01/2025 09:50,25/01/2025,09:50,18.0,0.0,224.6,80.1,1.0,65.9
25/01/2025 09:55,25/01/2025,09:55,18.4,0.0,226.1,81.4,1.0,67.4
25/01/2025 10:00,25/01/2025,10:00,18.8,0.0,227.7,82.6,1.0,68.9
25/01/2025 10:05,25/01/2025,10:05,19.3,0.0,229.3,84.2,1.0,70.7
25/01/2025 10:10,25/01/2025,10:10,19.6,0.0,230.8,84.9,1.0,71.8
25/01/2025 10:15,25/01/2025,10:15,18.9,0.0,232.1,81.4,1.0,69.2
25/01/2025 10:20,25/01/2025,10:20,18.0,0.0,230.5,78.1,1.0,65.9
25/01/2025 10:25,25/01/2025,10:25,16.1,0.0,228.8,70.4,1.0,59.0
25/01/2025 10:30,25/01/2025,10:30,21.3,0.0,234.1,91.0,1.0,78.0
25/01/2025 10:35,25/01/2025,10:35,15.8,0.0,227.2,69.5,1.0,57.9
25/01/2025 10:40,25/01/2025,10:40,8.8,0.0,226.4,38.9,1.0,32.2
25/01/2025 10:45,25/01/2025,10:45,12.7,0.0,225.1,56.4,1.0,46.5
25/01/2025 10:50,25/01/2025,10:50,14.1,0.0,223.6,63.1,1.0,51.6
25/01/2025 10:55,25/01/2025,10:55,20.7,0.0,224.2,92.3,1.0,75.8
25/01/2025 11:00,25/01/2025,11:00,10.0,0.0,222.7,44.9,1.0,36.6
25/01/2025 11:05,25/01/2025,11:05,19.8,0.0,221.9,89.2,1.0,72.5
25/01/2025 11:10,25/01/2025,11:10,22.2,0.0,220.6,100.6,1.0,81.3
25/01/2025 11:15,25/01/2025,11:15,25.0,0.0,219.5,113.9,1.0,91.6
25/01/2025 11:20,25/01/2025,11:20,19.0,0.0,218.8,86.8,1.0,69.6
25/01/2025 11:25,25/01/2025,11:25,15.8,0.0,217.4,72.7,1.0,57.9
25/01/2025 11:30,25/01/2025,11:30,22.6,0.0,216.9,104.2,1.0,82.8
25/01/2025 11:35,25/01/2025,11:35,19.2,0.0,215.6,89.1,1.0,70.3
25/01/2025 11:40,25/01/2025,11:40,23.3,0.0,214.8,108.5,1.0,85.3
25/01/2025 11:45,25/01/2025,11:45,25.1,0.0,213.5,117.6,1.0,91.9
25/01/2025 11:50,25/01/2025,11:50,20.5,0.0,212.7,96.4,1.0,75.1
25/01/2025 11:55,25/01/2025,11:55,23.1,0.0,211.9,109.0,1.0,84.6
25/01/2025 12:00,25/01/2025,12:00,21.9,0.0,210.6,104.0,1.0,80.2
25/01/2025 12:05,25/01/2025,12:05,24.7,0.0,209.8,117.7,1.0,90.5
25/01/2025 12:10,25/01/2025,12:10,24.3,0.0,208.5,116.6,1.0,89.0
25/01/2025 12:15,25/01/2025,12:15,23.3,0.0,207.9,112.1,1.0,85.3
25/01/2025 12:20,25/01/2025,12:20,22.5,0.0,206.4,109.0,1.0,82.4
25/01/2025 12:25,25/01/2025,12:25,10.6,0.0,205.9,51.5,1.0,38.8
25/01/2025 12:30,25/01/2025,12:30,11.2,0.0,189.9,59.0,1.0,41.0
25/01/2025 12:35,25/01/2025,12:35,9.8,0.0,204.3,48.0,1.0,35.9
25/01/2025 12:40,25/01/2025,12:40,18.0,0.0,203.8,88.3,1.0,65.9
25/01/2025 12:45,25/01/2025,12:45,21.0,0.0,202.5,103.7,1.0,76.9
25/01/2025 12:50,25/01/2025,12:50,26.3,0.0,201.7,130.4,1.0,96.3
25/01/2025 12:55,25/01/2025,12:55,27.3,0.0,200.4,136.2,1.0,100.0
25/01/2025 13:00,25/01/2025,13:00,26.9,0.0,203.1,132.5,1.0,98.5
25/01/2025 13:05,25/01/2025,13:05,25.4,0.0,205.3,123.7,1.0,93.0
25/01/2025 13:10,25/01/2025,13:10,24.2,0.0,207.6,116.6,1.0,88.6
25/01/2025 13:15,25/01/2025,13:15,27.2,0.0,209.1,130.1,1.0,99.6
25/01/2025 13:20,25/01/2025,13:20,21.6,0.0,211.3,102.2,1.0,79.1
25/01/2025 13:25,25/01/2025,13:25,17.7,0.0,213.5,82.9,1.0,64.8
25/01/2025 13:30,25/01/2025,13:30,16.6,0.0,215.8,76.9,1.0,60.8
25/01/2025 13:35,25/01/2025,13:35,13.8,0.0,218.2,63.2,1.0,50.5
25/01/2025 13:40,25/01/2025,13:40,12.6,0.0,220.5,57.1,1.0,46.2
25/01/2025 13:45,25/01/2025,13:45,19.6,0.0,222.9,87.9,1.0,71.8
25/01/2025 13:50,25/01/2025,13:50,21.9,0.0,225.4,97.2,1.0,80.2
25/01/2025 13:55,25/01/2025,13:55,19.4,0.0,228.0,85.1,1.0,71.1
25/01/2025 14:00,25/01/2025,14:00,15.8,0.0,230.1,68.7,1.0,57.9
25/01/2025 14:05,25/01/2025,14:05,22.6,0.0,231.8,97.5,1.0,82.8
25/01/2025 14:10,25/01/2025,14:10,22.6,0.0,230.5,98.1,1.0,82.8
25/01/2025 14:15,25/01/2025,14:15,22.5,0.0,228.9,98.3,1.0,82.4
25/01/2025 14:20,25/01/2025,14:20,22.8,0.0,227.4,100.3,1.0,83.5
25/01/2025 14:25,25/01/2025,14:25,19.7,0.0,226.0,87.2,1.0,72.2
25/01/2025 14:30,25/01/2025,14:30,13.1,0.0,224.8,58.3,1.0,48.0
25/01/2025 14:35,25/01/2025,14:35,9.0,0.0,223.7,40.2,1.0,33.0
25/01/2025 14:40,25/01/2025,14:40,13.8,0.0,222.5,62.0,1.0,50.5
25/01/2025 14:45,25/01/2025,14:45,17.3,0.0,221.4,78.1,1.0,63.4
25/01/2025 14:50,25/01/2025,14:50,16.1,0.0,220.3,73.1,1.0,59.0
25/01/2025 14:55,25/01/2025,14:55,15.7,0.0,219.1,71.7,1.0,57.5
25/01/2025 15:00,25/01/2025,15:00,12.9,0.0,218.0,59.2,1.0,47.3
25/01/2025 15:05,25/01/2025,15:05,8.5,0.0,216.8,39.2,1.0,31.1
25/01/2025 15:10,25/01/2025,15:10,14.9,0.0,215.7,69.1,1.0,54.6
25/01/2025 15:15,25/01/2025,15:15,18.1,0.0,214.6,84.3,1.0,66.3
25/01/2025 15:20,25/01/2025,15:20,19.1,0.0,213.5,89.5,1.0,70.0
25/01/2025 15:25,25/01/2025,15:25,16.9,0.0,212.4,79.6,1.0,61.9
25/01/2025 15:30,25/01/2025,15:30,16.3,0.0,211.3,77.1,1.0,59.7
25/01/2025 15:35,25/01/2025,15:35,13.0,0.0,210.2,61.9,1.0,47.6
25/01/2025 15:40,25/01/2025,15:40,10.6,0.0,209.1,50.7,1.0,38.8
25/01/2025 15:45,25/01/2025,15:45,8.8,0.0,208.0,42.3,1.0,32.2
25/01/2025 15:50,25/01/2025,15:50,7.0,0.0,206.9,33.8,1.0,25.6
25/01/2025 15:55,25/01/2025,15:55,6.5,0.0,205.8,31.6,1.0,23.8
25/01/2025 16:00,25/01/2025,16:00,6.2,0.0,204.7,30.3,1.0,22.7
25/01/2025 16:05,25/01/2025,16:05,6.1,0.0,203.6,30.0,1.0,22.3
25/01/2025 16:10,25/01/2025,16:10,5.9,0.0,202.5,29.1,1.0,21.6
25/01/2025 16:15,25/01/2025,16:15,5.7,0.0,204.1,27.9,1.0,20.9
25/01/2025 16:20,25/01/2025,16:20,5.5,0.0,205.8,26.7,1.0,20.1
25/01/2025 16:25,25/01/2025,16:25,5.5,0.0,207.5,26.5,1.0,20.1
25/01/2025 16:30,25/01/2025,16:30,5.3,0.0,209.2,25.3,1.0,19.4
25/01/2025 16:35,25/01/2025,16:35,6.9,0.0,211.0,32.7,1.0,25.3
25/01/2025 16:40,25/01/2025,16:40,6.9,0.0,212.8,32.4,1.0,25.3
25/01/2025 16:45,25/01/2025,16:45,5.1,0.0,214.6,23.8,1.0,18.7
25/01/2025 16:50,25/01/2025,16:50,4.6,0.0,216.4,21.3,1.0,16.8
25/01/2025 16:55,25/01/2025,16:55,4.1,0.0,218.3,18.8,1.0,15.0
25/01/2025 17:00,25/01/2025,17:00,3.9,0.0,220.1,17.7,1.0,14.3
25/01/2025 17:05,25/01/2025,17:05,3.5,0.0,221.9,15.8,1.0,12.8
25/01/2025 17:10,25/01/2025,17:10,3.7,0.0,223.8,16.5,1.0,13.6
25/01/2025 17:15,25/01/2025,17:15,4.6,0.0,225.7,20.4,1.0,16.8
25/01/2025 17:20,25/01/2025,17:20,4.6,0.0,227.6,20.2,1.0,16.8
25/01/2025 17:25,25/01/2025,17:25,5.9,0.0,229.5,25.7,1.0,21.6
25/01/2025 17:30,25/01/2025,17:30,5.8,0.0,231.2,25.1,1.0,21.2
25/01/2025 17:35,25/01/2025,17:35,4.7,0.0,229.9,20.4,1.0,17.2
25/01/2025 17:40,25/01/2025,17:40,4.5,0.0,228.4,19.7,1.0,16.5
25/01/2025 17:45,25/01/2025,17:45,4.8,0.0,227.1,21.1,1.0,17.6
25/01/2025 17:50,25/01/2025,17:50,4.0,0.0,225.8,17.7,1.0,14.7
25/01/2025 17:55,25/01/2025,17:55,3.2,0.0,224.5,14.3,1.0,11.7
25/01/2025 18:00,25/01/2025,18:00,2.5,0.0,223.2,11.2,1.0,9.2
25/01/2025 18:05,25/01/2025,18:05,1.9,0.0,222.0,8.6,1.0,7.0
25/01/2025 18:10,25/01/2025,18:10,1.5,0.0,220.9,6.8,1.0,5.5
25/01/2025 18:15,25/01/2025,18:15,1.2,0.0,219.8,5.5,1.0,4.4
25/01/2025 18:20,25/01/2025,18:20,0.9,0.0,218.7,4.1,1.0,3.3
25/01/2025 18:25,25/01/2025,18:25,0.6,0.0,217.6,2.8,1.0,2.2
25/01/2025 18:30,25/01/2025,18:30,0.3,0.0,216.5,1.4,1.0,1.1
25/01/2025 18:35,25/01/2025,18:35,0.2,0.0,215.4,0.9,1.0,0.7
25/01/2025 18:40,25/01/2025,18:40,0.1,0.0,214.3,0.5,1.0,0.4
25/01/2025 18:45,25/01/2025,18:45,0.1,0.0,213.2,0.5,1.0,0.4
25/01/2025 18:50,25/01/2025,18:50,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 18:55,25/01/2025,18:55,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 19:00,25/01/2025,19:00,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 19:05,25/01/2025,19:05,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 19:10,25/01/2025,19:10,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 19:15,25/01/2025,19:15,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 19:20,25/01/2025,19:20,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 19:25,25/01/2025,19:25,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 19:30,25/01/2025,19:30,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 19:35,25/01/2025,19:35,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 19:40,25/01/2025,19:40,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 19:45,25/01/2025,19:45,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 19:50,25/01/2025,19:50,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 19:55,25/01/2025,19:55,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 20:00,25/01/2025,20:00,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 20:05,25/01/2025,20:05,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 20:10,25/01/2025,20:10,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 20:15,25/01/2025,20:15,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 20:20,25/01/2025,20:20,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 20:25,25/01/2025,20:25,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 20:30,25/01/2025,20:30,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 20:35,25/01/2025,20:35,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 20:40,25/01/2025,20:40,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 20:45,25/01/2025,20:45,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 20:50,25/01/2025,20:50,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 20:55,25/01/2025,20:55,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 21:00,25/01/2025,21:00,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 21:05,25/01/2025,21:05,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 21:10,25/01/2025,21:10,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 21:15,25/01/2025,21:15,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 21:20,25/01/2025,21:20,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 21:25,25/01/2025,21:25,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 21:30,25/01/2025,21:30,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 21:35,25/01/2025,21:35,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 21:40,25/01/2025,21:40,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 21:45,25/01/2025,21:45,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 21:50,25/01/2025,21:50,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 21:55,25/01/2025,21:55,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 22:00,25/01/2025,22:00,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 22:05,25/01/2025,22:05,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 22:10,25/01/2025,22:10,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 22:15,25/01/2025,22:15,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 22:20,25/01/2025,22:20,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 22:25,25/01/2025,22:25,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 22:30,25/01/2025,22:30,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 22:35,25/01/2025,22:35,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 22:40,25/01/2025,22:40,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 22:45,25/01/2025,22:45,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 22:50,25/01/2025,22:50,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 22:55,25/01/2025,22:55,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 23:00,25/01/2025,23:00,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 23:05,25/01/2025,23:05,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 23:10,25/01/2025,23:10,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 23:15,25/01/2025,23:15,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 23:20,25/01/2025,23:20,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 23:25,25/01/2025,23:25,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 23:30,25/01/2025,23:30,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 23:35,25/01/2025,23:35,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 23:40,25/01/2025,23:40,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 23:45,25/01/2025,23:45,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 23:50,25/01/2025,23:50,0.0,0.0,0.0,0.0,1.0,0.0
25/01/2025 23:55,25/01/2025,23:55,0.0,0.0,0.0,0.0,1.0,0.0

DateTime,Data,Hora,Dem_Ativa,Dem_Reat,Tensao_L1,Tensao_L2,Tensao_L3,Corrente_L1,Corrente_L2,Corrente_L3,Fat_Pot,Fat_Carga
